"Cabral JB,Sanchez B,Ramos F,Gurovich S,Granitto PM,Vanderplas J",From FATS to feets: Further improvements to an astronomical feature extraction tool based on machine learning,2018,http://dx.doi.org/10.1016/j.ascom.2018.09.005,"Machine learning algorithms are highly useful for the classification of time series data in astronomy in this era of peta-scale public survey data releases. These methods can facilitate the discovery of new unknown events in most astrophysical areas, as well as improving the analysis of samples of known phenomena. Machine learning algorithms use features extracted from collected data as input predictive variables. A public tool called Feature Analysis for Time Series (FATS) has proved an excellent workhorse for feature extraction, particularly light curve classification for variable objects. In this study, we present a major improvement to FATS, which corrects inconvenient design choices, minor details, and documentation for the re-engineering process. This improvement comprises a new Python package called feets, which is important for future code-refactoring for astronomical software tools. (C) 2018 Elsevier B.V. All rights reserved."
Szwed P,Enhancing Concept Extraction from Polish Texts with Rule Management,2016,http://dx.doi.org/10.1007/978-3-319-34099-9_27,"This paper presents a system for extraction of concepts from unstructured Polish texts. Here concepts are understood as n-grams, whose words satisfy specific grammatical constraints. Detection and transformation of concepts to their normalized form are performed with rules defined in a language, which combines elements of colored and fuzzy Petri nets. We apply a user friendly method for specification of samples of transformation patterns that are further compiled to rules. To improve accuracy and performance, we recently introduced rule management mechanisms, which are based on two relations between rules: partial refinement and covering. The implemented methods include filtering with metarules and removal of redundant rules (i.e. these covered by other rules). We report results of experiments, which aimed at extracting specific concepts (actions) using a ruleset refactored with the developed rule management techniques."
"Zhou K,Zhang X,Yan X",A New Approach of Spectrum Compression based on Morphology Filter,2017,,"Aiming at solving the problem of transmitting and storing radio spectrum data in large volume, this paper proposes a new method in data compression and refactoring. Based on the research of mathematical morphology, the method designs a morphology filter by which spectrum form could be determined by extraction of its features according to structural element. Advantage of this method lies in significantly increasing the compressing ratio while maintaining good performance in signal-noise separation and signal feature reservation, realized by extracting signal and noise respectively, and using appropriate structural element to match the form of noise. Being tested in experiment, this method has been proved to be effective in compressing radio spectrum data, which provides a new approach in its transmission and storage preprocessing."
"Walter B,Fontana FA,Ferme V",Code smells and their collocations: A large-scale experiment on open-source systems,2018,http://dx.doi.org/10.1016/j.jss.2018.05.057,"Code smells indicate possible flaws in software design, that could negatively affect system's maintainability. Interactions among smells located in the same classes (i.e., collocated smells) have even more detrimental effect on quality. Extracted frequent patterns of collocated smells could help to understand practical consequences of collocations. In this paper we identify and empirically validate frequent collocations of 14 code smells detected in 92 Java systems, using three approaches: pairwise correlation analysis, PCA and associative rules. To cross validate the results, we used up to 6 detectors for each smell. Additionally, we examine and compare techniques used to extract the relationships. The contribution is three-fold: (1) we identify and empirically validate relationships among the examined code smells on a large dataset that we made publicly available, (2) we discuss how the choice of code smell detectors affects results, and (3) we analyze the impact of software domain on existence of the smell collocations. Additionally, we found that analytical methods we used to discover collocations, are complementary. Smells collocations display recurring patterns that could help prioritizing the classes affected by code smells to be refactored and developing or enhancing detectors exploiting information about collocations. They can also help the developers focusing on classes deserving more maintenance effort."
"Pourasghar B,Izadkhah H,Isazadeh A,Lotfi S",A graph-based clustering algorithm for software systems modularization,2021,http://dx.doi.org/10.1016/j.infsof.2020.106469,"Context: Clustering algorithms, as a modularization technique, are used to modularize a program aiming to understand large software systems as well as software refactoring. These algorithms partition the source code of the software system into smaller and easy-to-manage modules (clusters). The resulting decomposition is called the software system structure (or software architecture). Due to the NP-hardness of the modularization problem, evolutionary clustering approaches such as the genetic algorithm have been used to solve this problem. These methods do not make much use of the information and knowledge available in the artifact dependency graph which is extracted from the source code. Objective: To overcome the limitations of the existing modularization techniques, this paper presents a new modularization technique named GMA (Graph-based Modularization Algorithm). Methods: In this paper, a new graph-based clustering algorithm is presented for software modularization. To this end, the depth of relationships is used to compute the similarity between artifacts, as well as seven new criteria are proposed to evaluate the quality of a modularization. The similarity presented in this paper enables the algorithm to use graph-theoretic information. Results: To demonstrate the applicability of the proposed algorithm, ten folders of Mozilla Firefox with different domains and functions, along with four other applications, are selected. The experimental results demonstrate that the proposed algorithm produces modularization closer to the human expert's decomposition (i.e., directory structure) than the other existing algorithms. Conclusion: The proposed algorithm is expected to help a software designer in the software reverse engineering process to extract easy-to-manage and understandable modules from source code."
"Ferber M,Hunold S,Krellner B,Rauber T,Reichel T,Ruenger G",Reducing the Class Coupling of Legacy Code by a Metrics-Based Relocation of Class Members,2012,,"With the rapid growth of the complexity of software systems. the problem of integrating and maintaining legacy software is more relevant than ever. To overcome this problem, many methods for refactoring legacy code have already been proposed such as renaming classes or extracting interfaces. To perform a real modularization. methods have to be moved between classes. However. moving a single method is often not possible due to code dependencies. In this article we present an approach to modularize legacy software by moving multiple related class members. It is shown how to identify groups of class members with similar concerns. We present two different code patterns that the related members and their dependent classes must match to allow a relocation of the related members. We also demonstrate how our pattern-based approach for automated modularization of legacy software can be applied to two open source projects."
"Hadj-Kacem M,Bouassida N",A Hybrid Approach To Detect Code Smells using Deep Learning,2018,http://dx.doi.org/10.5220/0006709801370146,"The detection of code smells is a fundamental prerequisite for guiding the subsequent steps in the refactoring process. The more the detection results are accurate, the more the performance of the refactoring on the software is improved. Given its influential role in the software maintenance, this challenging research topic has so far attracted an increasing interest. However, the lack of consensus about the definition of code smells in the literature has led to a considerable diversity of the existing results. To reduce the confusion associated with this lack of consensus, there is a real need to achieve a deep and consistent representation of the code smells. Recently, the advance of deep learning has demonstrated an undeniable contribution in many research fields including the pattern recognition issues. In this paper, we propose a hybrid detection approach based on deep Auto-encoder and Artificial Neural Network algorithms. Four code smells (God Class, Data Class, Feature Envy and Long Method) are the focus of our experiment on four adopted datasets that are extracted from 74 open source systems. The values of recall and precision measurements have demonstrated high accuracy results."
"Athanasopoulos D,Zarras AV,Miskos G,Issarny V,Vassiliadis P",Cohesion-Driven Decomposition of Service Interfaces without Access to Source Code,2015,http://dx.doi.org/10.1109/TSC.2014.2310195,"Software cohesion concerns the degree to which the elements of a module belong together. Cohesive software is easier to understand, test and maintain. In the context of service-oriented development, cohesion refers to the degree to which the operations of a service interface belong together. In the state of the art, software cohesion is improved based on refactoring methods that rely on information, extracted from the software implementation. This is a main limitation towards using these methods in the case of web services: web services do not expose their implementation; instead all that they export is the web service interface specification. To deal with this problem, we propose an approach that enables the cohesion-driven decomposition of service interfaces, without information on how the services are implemented. Our approach progressively decomposes a given service interface into more cohesive interfaces; the backbone of the approach is a suite of cohesion metrics that rely on information, extracted solely from the specification of the service interface. We validate the approach in 22 real-world services, provided by Amazon and Yahoo. We assess the effectiveness of the proposed approach, concerning the cohesion improvement, and the number of interfaces that result from the decomposition of the examined interfaces. Moreover, we show the usefulness of the approach in a user study, where developers assessed the quality of the produced interfaces."
"Alrabaee S,Shirani P,Wang L,Debbabi M,Hanna A",On Leveraging Coding Habits for Effective Binary Authorship Attribution,2018,http://dx.doi.org/10.1007/978-3-319-99073-6_2,"We propose BinAuthor, a novel and the first compiler-agnostic method for identifying the authors of program binaries. Having filtered out unrelated functions (compiler and library) to detect user-related functions, it converts user-related functions into a canonical form to eliminate compiler/compilation effects. Then, it leverages a set of features based on collections of author's choices made during coding. These features capture an author's coding habits. Our evaluation demonstrated that Binkuthor outperforms existing methods in several respects. First, when tested on large datasets extracted from selected open-source C/C++ projects in GitHub, Google Code Jam events, and Planet Source Code contests, it successfully attributed a larger number of authors with a significantly higher accuracy: around 90% when the number of authors is 1000. Second, when the code was subjected to refactoring techniques, code transformation, or processing using different compilers or compilation settings, there was no significant drop in accuracy, indicating that Binkuthor is more robust than previous methods."
"Wang H,Liu J,Kang J,Yin W,Sun H,Wang H",Feature Envy Detection based on Bi-LSTM with Self-Attention Mechanism,2020,http://dx.doi.org/10.1109/ISPA-BDCloud-SocialCom-SustainCom51426.2020.00082,"Code Smell refers to suboptimal or harmful structures in the source code that may impede the maintainability of software. It serves as an effective way to detect refactoring opportunities. As the most prevailing smell, Feature Envy and its detection has been deeply explored for many years, which produces massive automated detection methods. Nevertheless, the heuristic-based approach cannot reach a satisfying level, and the machine learning approach still needs further optimization. Recent advances in deep learning inspire the birth of deep learning based approach. In this paper, we define a simpler distance metric as numerical feature and we collect class name and method name as text feature. Then we leverage Bidirectional Long-Short Term Memory (Bi-LSTM) Network with self-attention mechanism to extract semantic distance information in the text part, and we adopt embedding technology to enhance the structure distance information in the numerical part. Combined with the two sophisticatedly designed modules and the final classification module, a more reliable and accurate model is presented. Experimental results on seven open-source Java projects show that our model significantly outperforms existing methods."
"Hu S,Li Q,Chen P,Chu H,Su Y,Wang Y",Finding aspects in Object-Oriented system,2006,,"In large Object-Oriented systems, complex relationships among classes are difficult for developers to comprehend, maintain, refactor and migrate. To overcome the obstacle, the classes are separated into different aspects. Source code has been analyzed and all static and dynamic information is extracted. Based on the information collected, TDG (Type Dependency Graph) is constructed and a hierarchy of aspects has been mined from TDG through an aspect mining method. Each class of the system is put into one aspect. The aspect in the lower level of hierarchy is the foundation of the higher one. The hierarchy gives out the roadmap to comprehend the system and developers find it easy to follow. A Reverse Engineering Tool XDRE (XiDian Reverse Engineering) has been developed to find aspects. (connector)A large Client-Server Object-Oriented System has been analyzed by XDRE, and the results show its effectiveness."
"Alrabaee S,Shirani P,Wang L,Debbabi M",FOSSIL: A Resilient and Efficient System for Identifying FOSS Functions in Malware Binaries,2018,http://dx.doi.org/10.1145/3175492,"Identifying free open-source software (FOSS) packages on binaries when the source code is unavailable is important for many security applications, such as malware detection, software infringement, and digital forensics. This capability enhances both the accuracy and the efficiency of reverse engineering tasks by avoiding false correlations between irrelevant code bases. Although the FOSS package identification problem belongs to the field of software engineering, conventional approaches rely strongly on practical methods in data mining and database searching. However, various challenges in the use of these methods prevent existing function identification approaches from being effective in the absence of source code. To make matters worse, the introduction of obfuscation techniques, the use of different compilers and compilation settings, and software refactoring techniques has made the automated detection of FOSS packages increasingly difficult. With very few exceptions, the existing systems are not resilient to such techniques, and the exceptions are not sufficiently efficient. To address this issue, we propose FOSSIL, a novel resilient and efficient system that incorporates three components. The first component extracts the syntactical features of functions by considering opcode frequencies and applying a hidden Markov model statistical test. The second component applies a neighborhood hash graph kernel to random walks derived from control-flow graphs, with the goal of extracting the semantics of the functions. The third component applies z-score to the normalized instructions to extract the behavior of instructions in a function. The components are integrated using a Bayesian network model, which synthesizes the results to determine the FOSS function. The novel approach of combining these components using the Bayesian network has produced stronger resilience to code obfuscation. We evaluate our system on three datasets, including real-world projects whose use of FOSS packages is known, malware binaries for which there are security and reverse engineering reports purporting to describe their use of FOSS, and a large repository of malware binaries. We demonstrate that our system is able to identify FOSS packages in real-world projects with a mean precision of 0.95 and with a mean recall of 0.85. Furthermore, FOSSIL is able to discover FOSS packages in malware binaries that match those listed in security and reverse engineering reports. Our results show that modern malware binaries contain 0.10-0.45 of FOSS packages."
"Singh S,Werle D,Koziolek A",ARCHI4MOM: Using Tracing Information to Extract the Architecture of Microservice-Based Systems from Message-Oriented Middleware,2022,http://dx.doi.org/10.1007/978-3-031-16697-6_14,"Microservice architectures that use Message-oriented Middleware (MOM) have recently seen considerable evolution regarding extensibility, re-usability and maintainability. Of particular interest are systems that are distributed and deployed with mixed-technologies. On the one hand, such MOM-based microservice systems improve flexibility through their messaging middleware. On the other hand, configuration for the above systems has to quickly adapt to required changes because of the continuous development process. Architecture reconstruction methods from dynamic data can keep architecture documentation and models in synchrony with the implemented architecture for such systems. However, the existing dynamic analysis methods for architecture reconstruction do not support the extraction for MOM-based microservice systems. The main challenge here is to understand and capture the asynchronous senderreceiver communication via the messaging middleware and to reconstruct the architecture model from it. In our work, we provide the ARCHI4MOM approach to automate the architecture extraction process. We instrument the sender-receiver and messaging services, collect run time data, analyse the trace data and construct the model from it. Architects can use the extracted architecture model for system refactoring and analysis of MOMbased systems. Thus, it reduces the cost and time required for manual architecture extraction process. We evaluate the accuracy of the approach by comparing the extracted model components to a manually crafted baseline model for a case study system."
"Abrantes JF,Travassos GH",Common Agile Practices in Software Processes,2011,http://dx.doi.org/10.1109/ESEM.2011.47,"Objective: to investigate studies about software processes looking for practices which can be used to obtain agility in software processes. Method: A systematic review including seven search engines was executed in Feb/2010. To apply the defined criteria to select papers and extract information regarding working practices bringing agility to software processes. Results: from 6696 retrieved papers, 441 were selected to support the identification of 236 occurrences of 51 distinct practices associated with the concept of agility. Their descriptions were deeply analyzed and consolidated. After discarding those which appeared in the technical literature in a small amount of papers, 17 agile practices were identified. Conclusion: although further studies are necessary to evaluate the efficacy of these 17 agile practices, 12 of them have been more commonly approached in the software projects and could be primarily considered: test driven development, continuous integration, pair programming, planning game, on-site customer, collective code ownership, small releases, metaphor, refactoring, sustainable pace, simple design and coding standards."
"Kim T,Kim S,Ryu D",Coding (TM): Development Task Visualization for SW Code Comprehension,2021,http://dx.doi.org/10.1109/VISSOFT52517.2021.00012,"In a software development project, a developer tends to use the `diff' view of the version control system (VCS) to understand development tasks such as fixing bugs, adding new features, and refactoring. However, the view only shows the difference of resources between the recent and previous versions in a commit, without providing any information about associated updates for completing a specific task. This causes a developer to spend a lot of time understanding development tasks, especially in the project where source code should be shared throughout team members. In order to handle this issue, we propose a novel tool Coding Time-Machine, in short Coding (TM), that automatically identifies and visualizes development tasks and their associated task elements (e.g., class and method). Coding (TM) extracts development tasks composed of task elements and causal relationships between them in a commit and facilitates one to compare the recent version of a code to the previous for each task. In addition, it allows one to navigate tasks of all commits in the code repository so that a developer feels like carrying out the time-travel of the coding activities in the software development project. For the evaluation, we measured the performance of tasks extracted from Coding (TM) for eight open-source Java projects, and obtained 0.87 of precision and 0.88 of recall. Also, we surveyed the usefulness of our tool for 20 participants, 80% of participants thought that showing tasks and their associated elements in a commit helps one to comprehend source code, and all participants responded that showing tasks in a chronicle way facilitates one to understand coding activities."
"Wang S,Bansal C,Nagappan N",Large-scale intent analysis for identifying large-review-effort code changes,2021,http://dx.doi.org/10.1016/j.infsof.2020.106408,"Context: Code changes to software occur due to various reasons such as bug fixing, new feature addition, and code refactoring. Change intents have been studied for years to help developers understand the rationale behind code commits. However, in most existing studies, the intent of the change is rarely leveraged to provide more specific, context aware analysis. Objective: In this paper, we present the first study to leverage change intent to characterize and identify Large-Review-Effort (LRE) changes-changes with large review effort. Method: Specifically, we first propose a feedback-driven and heuristics-based approach to identify change intents of code changes. We then characterize the changes regarding review effort by using various features extracted from change metadata and the change intents. We further explore the feasibility of automatically classifying LRE changes. We conduct our study on four large-scale projects, one from Microsoft and three are open source projects, i.e., Qt, Android, and OpenStack. Results: Our results show that, (i) code changes with some intents (i.e., Feature and Refactor) are more likely to be LRE changes, (ii) machine learning based prediction models are applicable for identifying LRE changes, and (iii) prediction models built for code changes with some intents achieve better performance than prediction models without considering the change intent, the improvement in AUC can be up to 19 percentage points and is 7.4 percentage points on average. Conclusion: The change intent analysis and its application on LRE identification proposed in this study has already been used in Microsoft to provide the review effort and intent information of changes for reviewers to accelerate the review process. To show how to deploy our approaches in real-world practice, we report a case study of developing and deploying the intent analysis system in Microsoft. Moreover, we also evaluate the usefulness of our approaches by using a questionnaire survey. The feedback from developers demonstrate its practical value."
"Kamimura M,Yano K,Hatano T,Matsuo A",Extracting Candidates of Microservices from Monolithic Application Code,2018,http://dx.doi.org/10.1109/APSEC.2018.00072,"Technology that facilitates rapid modification of existing business applications is necessary and it has been reported that making the system more adaptable to change is the strongest driver for legacy system modernization. There has been considerable interest in service-oriented architectures or microservices which enables the system to be quickly changed. Refactoring and, in particular, re-modularization operations can be performed to repair the design of a software system. Various approaches have been proposed to support developers during the re-modularization of a software system. The common problem in these efforts is to identify from monolithic applications the candidates of microservices, i.e., the programs or data that can be turned into cohesive, standalone services; this is a tedious manual effort that requires analyzing many dimensions of software architecture views and often heavily relies on the experience and expertise of the expert performing the extraction. To solve this problem, we developed a method that identifies the candidates of microservices from the source code by using software clustering algorithm SArF with the relation of ``program groups'' and ``data'' which we defined. Our method also visualizes the extracted candidates to show the relationship between extracted candidates and the whole structure. The candidates and visualization help the developers to capture the overview of the whole system and facilitated a dialogue with customers. We report two case studies to evaluate our results in which we applied our method to an open source application and an industrial application with our results reviewed by developers."
"Stein AJ,Kapllani L,Mancoridis S,Greenstadt R",Exploring Paraphrasing Techniques on Formal Language for Generating Semantics Preserving Source Code Transformations,2020,http://dx.doi.org/10.1109/ICSC.2020.00051,"Automatically identifying and generating equivalent semantic content to a word, phrase, or sentence is an important part of natural language processing (NLP). The research done so far in paraphrases in NLP has been focused exclusively on textual data, but has significant potential if it is applied to formal languages like source code. In this paper, we present a novel technique for generating source code transformations via the use of paraphrases. We explore how to extract and validate source code paraphrases. The transformations can be used for stylometry tasks and processes like refactoring. A machine learning method of identifying valid transformations has the advantage of avoiding the generation of transformations by hand and is more likely to have more valid transformations. Our data set is comprised by 27,300 C++ source code files, consisting of 273 topics each with 10 parallel files. This generates approximately 152,000 paraphrases. Of these paraphrases, 11% yield valid code transformations. We then train a random forest classifier that can identify valid transformations with 83% accuracy. In this paper we also discuss some of the observed relationships between linked paraphrase transformations. We depict the relationships that emerge between alternative equivalent code transformations in a graph formalism."
"Xing ZC,Stroulia E",Understanding the evolution and co-evolution of classes in object-oriented systems,2006,http://dx.doi.org/10.1142/S0218194006002707,"As software systems evolve over a long time, non-trivial and often unintended relationships among system classes arise, which cannot be easily perceived through source-code reading. As a result, the developers' understanding of continuously evolving, large, long-lived systems deteriorates steadily. A most interesting relationship is class co-evolution: because of implicit design dependencies clusters of classes change in ``parallel'' ways and recognizing such co-evolution is crucial in effectively extending and maintaining the system. In this paper, we propose a data-mining method for recovering ``hidden'' co-evolutions of system classes. This method relies on our UML-aware structural differencing algorithm, UMLDiff, which, given a sequence of UML class models of an object-oriented software system, produces a sequence of ``change records'' that describe the design-level changes over its life span. The change records are analyzed from the perspective of each individual system class to extract ``class change profiles''. Each phase of a class change profile is then discretized and classified into one of two general change types: function extension or refactoring. Finally, the Apriori association-rule mining algorithm is applied to the database of categorical class change profiles, to elicit co-evolution patterns among two or more classes, which may be as yet undocumented and unknown. The recovered knowledge facilitates the overall understanding of system evolution and the planning of future maintenance activities. We report on one real world case study evaluating our approach."
"Henderson J,Ke J,Ho JC,Ghosh J,Wallace BC",Phenotype Instance Verification and Evaluation Tool (PIVET): A Scaled Phenotype Evidence Generation Framework Using Web-Based Medical Literature,2018,http://dx.doi.org/10.2196/jmir.9610,"Background: Researchers are developing methods to automatically extract clinically relevant and useful patient characteristics from raw healthcare datasets. These characteristics, often capturing essential properties of patients with common medical conditions, are called computational phenotypes. Being generated by automated or semiautomated, data-driven methods, such potential phenotypes need to be validated as clinically meaningful (or not) before they are acceptable for use in decision making. Objective: The objective of this study was to present Phenotype Instance Verification and Evaluation Tool (PIVET), a framework that uses co-occurrence analysis on an online corpus of publically available medical journal articles to build clinical relevance evidence sets for user-supplied phenotypes. PIVET adopts a conceptual framework similar to the pioneering prototype tool PheKnow-Cloud that was developed for the phenotype validation task. PIVET completely refactors each part of the PheKnow-Cloud pipeline to deliver vast improvements in speed without sacrificing the quality of the insights PheKnow-Cloud achieved. Methods: PIVET leverages indexing in NoSQL databases to efficiently generate evidence sets. Specifically, PIVET uses a succinct representation of the phenotypes that corresponds to the index on the corpus database and an optimized co-occurrence algorithm inspired by the Aho-Corasick algorithm. We compare PIVET's phenotype representation with PheKnow-Cloud's by using PheKnow-Cloud's experimental setup. In PIVET's framework, we also introduce a statistical model trained on domain expert-verified phenotypes to automatically classify phenotypes as clinically relevant or not. Additionally, we show how the classification model can be used to examine user-supplied phenotypes in an online, rather than batch, manner. Results: PIVET maintains the discriminative power of PheKnow-Cloud in terms of identifying clinically relevant phenotypes for the same corpus with which PheKnow-Cloud was originally developed, but PIVET's analysis is an order of magnitude faster than that of PheKnow-Cloud. Not only is PIVET much faster, it can be scaled to a larger corpus and still retain speed. We evaluated multiple classification models on top of the PIVET framework and found ridge regression to perform best, realizing an average F1 score of 0.91 when predicting clinically relevant phenotypes. Conclusions: Our study shows that PIVET improves on the most notable existing computational tool for phenotype validation in terms of speed and automation and is comparable in terms of accuracy."
"Yu J,Mao C,Ye X",A Novel Tree-based Neural Network for Android Code Smells Detection,2021,http://dx.doi.org/10.1109/QRS54544.2021.00083,"The quality of mobile applications has received broad attention due to the booming development of mobile devices. Detection of Android code smells to refactor codes is an effective way to eliminate potential risks of applications. Besides traditional methods based on manually selected features, deep learning models provide an additional perspective of detection solutions. Though deep learning models are dispensed with artificial decisions, the paucity of dedicated datasets in Android code smells. The inadequate embedded syntax and semantics information acquired from source codes by token-based neural networks become new challenges. These obstacles will seriously affect the prediction performance of models. This paper put forward ACS-TNN, a novel Tree-based Neural Network approach for Android Code Smells detection. ACS-TNN took advantage of RvNN and LSTM while introducing ASTs for the first time in order to retain maximum semantic and structural information for extracting features of source codes. We constructed a dataset from practical open-source Android projects and labeled Java files data with popular Android code smells. The dataset would help researchers to train and test their deep learning models. Numerous experiments were conducted to investigate the prediction performance of ACS-TNN. The conclusions were that compared with two state-of-the-art token-based deep neural networks and another natural language tree-based model, ACS-TNN gained the best prediction performance. Further, ACS-TNN and our dataset are conducive to the maintenance of mobile applications."
"Li Y,Liu A,Zhao L,Zhang X",Hybrid Model with Multi-Level Code Representation for Multi-Label Code Smell Detection (077),2022,http://dx.doi.org/10.1142/S0218194022500723,"Code smell is an indicator of potential problems in a software design that have a negative impact on readability and maintainability. Hence, detecting code smells in a timely and effective manner can provide guides for developers in refactoring. Fortunately, many approaches like metric-based, heuristic-based, machine-learning-based and deep-learning-based have been proposed to detect code smells. However, existing methods, using the simple code representation to describe different code smells unilaterally, cannot efficiently extract enough rich information from source code. In addition, one code snippet often has several code smells at the same time and there is a lack of multi-label code smell detection based on deep learning. In this paper, we present a large-scale dataset for the multi-label code smell detection task since there is still no publicly sufficient dataset for this task. The release of this dataset would push forward the research in this field. Based on it, we propose a hybrid model with multi-level code representation to further optimize the code smell detection. First, we parse the code into the abstract syntax tree (AST) with control and data flow edges and the graph convolution network is applied to get the prediction at the syntactic and semantic level. Then we use the bidirectional long-short term memory network with attention mechanism to analyze the code tokens at the token-level in the meanwhile. Finally, we get the fusion prediction result of the models. Experimental results illustrate that our proposed model outperforms the state-of-the-art methods not only in single code smell detection but also in multi-label code smell detection."
